time,x,y,phi,vx,vy,phi_dot,u1,u2
1.000000000000000000e+00,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
5.100000000000000000e+01,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
1.010000000000000000e+02,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
1.510000000000000000e+02,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
2.010000000000000000e+02,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
2.510000000000000000e+02,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
3.010000000000000000e+02,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
3.510000000000000000e+02,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
4.010000000000000000e+02,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
4.510000000000000000e+02,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
5.010000000000000000e+02,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
5.510000000000000000e+02,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
6.010000000000000000e+02,1.500000000000000000e+01,2.800000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-9.817414255845220428e-01,-6.876078032091068604e-01
6.510000000000000000e+02,1.500000000000000000e+01,2.800000000000000000e+01,-5.859375000000000867e-04,0.000000000000000000e+00,0.000000000000000000e+00,-1.171875000000000000e-02,-9.824212893025431326e-01,-6.876446269648114340e-01
7.010000000000000000e+02,1.499998564453125027e+01,2.800000000000000000e+01,-8.774414062500000746e-04,-2.871093750000000924e-04,0.000000000000000000e+00,-5.830078124999999757e-03,-9.806671253892185192e-01,-6.875876348437512942e-01
7.510000000000000000e+02,1.499994979174804399e+01,2.800000000000000000e+01,-1.999027099609375011e-03,-7.170556640625001636e-04,0.000000000000000000e+00,-2.243171386718749785e-02,-9.808718844610205823e-01,-6.876188849314198714e-01
8.010000000000000000e+02,1.499986496280090620e+01,2.800000000000000000e+01,-5.534799185180664174e-03,-1.696578942871094153e-03,0.000000000000000000e+00,-7.071544171142578328e-02,-9.808849594922133264e-01,-6.876942531353884558e-01
8.510000000000000000e+02,1.499964453127372366e+01,2.799960305350167289e+01,-1.303041989443206976e-02,-4.408630543609620180e-03,-7.938929966517857886e-03,-1.499124141850280978e-01,-9.767638968417826639e-01,-6.868995225970030427e-01
9.020000000000000000e+02,1.499910485445912656e+01,2.799756406620570459e+01,-2.331253349007028630e-02,-1.079353629188133622e-02,-4.077974591936384813e-02,-2.056422719127643517e-01,-9.613971869404455139e-01,-6.832251386851230235e-01
9.520000000000000000e+02,1.499799402057401920e+01,2.799275752028874109e+01,-3.627725785852600054e-02,-2.221667770201577949e-02,-9.613091833932059516e-02,-2.592944873691143126e-01,-9.384725102818870512e-01,-6.770166717733550055e-01
1.002000000000000000e+03,1.499599439387139199e+01,2.798468695604108802e+01,-5.157920252965182695e-02,-3.999253405269351941e-02,-1.614112849529811544e-01,-3.060388934225165558e-01,-9.076829303270154137e-01,-6.695066922483885463e-01
1.052000000000000000e+03,1.499273107670678229e+01,2.797314199154548220e+01,-6.850631343776478199e-02,-6.526634329222293085e-02,-2.308992899121448117e-01,-3.385422181622591009e-01,-8.691641623524875016e-01,-6.612549049399712997e-01
1.102000000000000000e+03,1.498778935486294728e+01,2.795796997229646053e+01,-8.535977345011389050e-02,-9.883443687672767430e-02,-3.034403849804412912e-01,-3.370692002469822812e-01,-8.232450194773679453e-01,-6.523505053735501047e-01
1.152000000000000000e+03,1.498075631856958267e+01,2.793879230505216427e+01,-1.017196440103140531e-01,-1.406607258672834815e-01,-3.835533448858962635e-01,-3.271974112040031968e-01,-7.753260440264009290e-01,-6.425178396730520936e-01
1.202000000000000000e+03,1.497123115099797275e+01,2.791494869404308687e+01,-1.180900971201881838e-01,-1.905033514323373756e-01,-4.768722201815560613e-01,-3.274090621974826698e-01,-7.274719019847141199e-01,-6.312615899953625265e-01
1.252000000000000000e+03,1.495881277604690496e+01,2.788606574047242503e+01,-1.346096453224506495e-01,-2.483674990212295930e-01,-5.776590714132375792e-01,-3.303909640452493135e-01,-6.780625445186242439e-01,-6.190927905994860758e-01
1.302000000000000000e+03,1.494309646478544806e+01,2.785177169455466384e+01,-1.508180346080132961e-01,-3.143262252292304271e-01,-6.858809183552786459e-01,-3.241677857112528205e-01,-6.260420719544800283e-01,-6.059584235917830908e-01
1.352000000000000000e+03,1.492368511167608602e+01,2.781181023424036880e+01,-1.660672636287119364e-01,-3.882270621871570238e-01,-7.992292062858237234e-01,-3.049845804139729166e-01,-5.722616938248770158e-01,-5.921010581396293215e-01
1.402000000000000000e+03,1.490020511060782127e+01,2.776586964358813958e+01,-1.811720122092908281e-01,-4.696000213652258837e-01,-9.188118130445732668e-01,-3.020949716115779449e-01,-5.199838216059858853e-01,-5.775368818984267794e-01
1.453000000000000000e+03,1.487228639524043672e+01,2.771307279223125164e+01,-1.953346766384781441e-01,-5.583743073477783758e-01,-1.055937027137832551e+00,-2.832532885837464876e-01,-4.654392848236315050e-01,-5.609588312148616751e-01
1.503000000000000000e+03,1.483958198029540654e+01,2.765339728597098912e+01,-2.077845389822882971e-01,-6.540882989006326920e-01,-1.193510125205268446e+00,-2.489972468762028379e-01,-4.105707173522735731e-01,-5.441339641411153671e-01
1.554000000000000000e+03,1.480178684414530466e+01,2.758687751808187016e+01,-2.196924902129274992e-01,-7.559027230019540466e-01,-1.330395357782367283e+00,-2.381590246127841537e-01,-3.595541777042084441e-01,-5.273516472988134529e-01
1.604000000000000000e+03,1.475860924198498481e+01,2.751354770987203935e+01,-2.303767833720755664e-01,-8.635520432062886442e-01,-1.466596164196580565e+00,-2.136858631829615662e-01,-3.075573310211872635e-01,-5.104234180627212902e-01
1.654000000000000000e+03,1.470978740863206014e+01,2.743344191154310607e+01,-2.393024448340713428e-01,-9.764366670586057673e-01,-1.602115966578722572e+00,-1.785132292399154441e-01,-2.564254936396460072e-01,-4.934047145166176040e-01
1.704000000000000000e+03,1.465510266538069573e+01,2.734659400304565580e+01,-2.476202642409882915e-01,-1.093694865027300844e+00,-1.736958169948954023e+00,-1.663563881383387233e-01,-2.095014623095348694e-01,-4.764401378049495928e-01
1.755000000000000000e+03,1.459435122565542287e+01,2.725303769493054062e+01,-2.529008976269273568e-01,-1.215028794505385035e+00,-1.871126162302334306e+00,-1.056126677187812224e-01,-1.600068748672816010e-01,-4.592342950321450790e-01
1.805000000000000000e+03,1.452740371393829832e+01,2.715280652919584270e+01,-2.569525474398904885e-01,-1.338950234342579426e+00,-2.004623314693947833e+00,-8.103299625926302374e-02,-1.187584563047263120e-01,-4.422148845080559609e-01
1.855000000000000000e+03,1.445416086480889106e+01,2.704593388012965960e+01,-2.596554349148091911e-01,-1.464856982588125911e+00,-2.137452981323602952e+00,-5.405774949837396925e-02,-7.943522526358431923e-02,-4.251511423226750352e-01
1.905000000000000000e+03,1.437455645752407207e+01,2.693245295514865489e+01,-2.621470400900628439e-01,-1.592088145696382462e+00,-2.269618499620110086e+00,-4.983210350507254888e-02,-4.389299430541998559e-02,-4.081338243924437781e-01
1.955000000000000000e+03,1.428852944775704970e+01,2.681239679563239875e+01,-2.634685261522108912e-01,-1.720540195340513057e+00,-2.401123190325134438e+00,-2.642972124296057157e-02,-7.078864515394498597e-03,-3.909607676865850534e-01
2.005000000000000000e+03,1.419604745909929733e+01,2.668579827775356605e+01,-2.627350493057563630e-01,-1.849639773155096423e+00,-2.531970357576633912e+00,1.466953692909082896e-02,2.859408619809074986e-02,-3.737005383051795748e-01
2.055000000000000000e+03,1.409712846173354706e+01,2.655269011330397433e+01,-2.625426063557192435e-01,-1.978379947314916842e+00,-2.662163288991875376e+00,3.848859000742404016e-03,5.684678262067772297e-02,-3.566338525389484149e-01
2.105000000000000000e+03,1.399177717051208703e+01,2.641310485051647206e+01,-2.619824713148485307e-01,-2.107025824429219263e+00,-2.791705255750041026e+00,1.120270081741476034e-02,8.781092733596779221e-02,-3.393765000358423545e-01
2.155000000000000000e+03,1.388000730874340860e+01,2.626707487488275206e+01,-2.616075826569967955e-01,-2.235397235373495217e+00,-2.920599512674415532e+00,7.497773157035045669e-03,1.176500738148866659e-01,-3.220788680626148204e-01
2.205000000000000000e+03,1.376182806119964397e+01,2.611463240996704371e+01,-2.611410080292801972e-01,-2.363584950875423640e+00,-3.048849298314169065e+00,9.331492554332318154e-03,1.486248714484952327e-01,-3.046540319103529515e-01
2.255000000000000000e+03,1.363725085895915612e+01,2.595580951821575511e+01,-2.607214428230653080e-01,-2.491544044809770764e+00,-3.176457835025722876e+00,8.391304124297851996e-03,1.796021559169289072e-01,-2.871462002895168730e-01
2.306000000000000000e+03,1.350628598136950842e+01,2.579063810176307214e+01,-2.594935941823963144e-01,-2.619297551793072998e+00,-3.303428329053719192e+00,2.455697281337933940e-02,2.120602990617254935e-01,-2.694845165108454288e-01
2.357000000000000000e+03,1.336896351072238787e+01,2.561914990323248986e+01,-2.565168899860247875e-01,-2.746449412942447044e+00,-3.429763970611575452e+00,5.953408392743014810e-02,2.440400936274909061e-01,-2.517201080290259463e-01
2.407000000000000000e+03,1.322535637627060368e+01,2.544137650653441085e+01,-2.531464205623704666e-01,-2.872142689035599439e+00,-3.555467933961642402e+00,6.740938847308616810e-02,2.705329815345168809e-01,-2.340619143516124434e-01
2.457000000000000000e+03,1.307554715451504279e+01,2.525734933765966161e+01,-2.478251930313854490e-01,-2.996184435111160838e+00,-3.680543377494959412e+00,1.064245506197004365e-01,2.980165313761437007e-01,-2.162436762967378523e-01
2.507000000000000000e+03,1.291966621553022065e+01,2.506709966546912938e+01,-2.417272057283619824e-01,-3.117618779696539999e+00,-3.804993443810609666e+00,1.219597460604690403e-01,3.195263243855902546e-01,-1.985410617433970570e-01
2.557000000000000000e+03,1.275786296000504905e+01,2.487065860247939497e+01,-2.327979799983652953e-01,-3.236065110503437481e+00,-3.928821259794681442e+00,1.785845145999336026e-01,3.414478679909220826e-01,-1.806805414232048879e-01
2.607000000000000000e+03,1.259035615396991403e+01,2.466805710564445420e+01,-2.218765207649302240e-01,-3.350136120702636333e+00,-4.052029936698833268e+00,2.184291846687014815e-01,3.553887696564275722e-01,-1.629819494482726561e-01
2.657000000000000000e+03,1.241741337317603922e+01,2.445932597713353118e+01,-2.078601347633291796e-01,-3.458855615877452383e+00,-4.174622570218463835e+00,2.803277200320207774e-01,3.653459129242463410e-01,-1.452774284230798907e-01
2.707000000000000000e+03,1.223937801908046907e+01,2.424449586510500865e+01,-1.900353229350338902e-01,-3.560707081911483662e+00,-4.296602240570496889e+00,3.564962365659060661e-01,3.680058984549902656e-01,-1.276707653907408757e-01
2.757000000000000000e+03,1.205668679957298650e+01,2.402359726447647148e+01,-1.690613246238752143e-01,-3.653824390149650547e+00,-4.417972012570769103e+00,4.194799662231736836e-01,3.597444348775507561e-01,-1.103054271040567608e-01
2.807000000000000000e+03,1.186985357761221849e+01,2.379666051769091695e+01,-1.454006948819573652e-01,-3.736664439215349187e+00,-4.538734935711040031e+00,4.732125948383569258e-01,3.419947966625641045e-01,-9.313839408273169584e-02
2.857000000000000000e+03,1.167945803862684073e+01,2.356371581547913507e+01,-1.187312165118051543e-01,-3.807910779707508020e+00,-4.658894044235609933e+00,5.333895674030443290e-01,3.164549737866779178e-01,-7.610081600979076710e-02
2.907000000000000000e+03,1.148615358483692006e+01,2.332479319761825920e+01,-8.971132736263300045e-02,-3.866089075798292640e+00,-4.778452357217556568e+00,5.803977829834431335e-01,2.809215459419160954e-01,-5.928510898077249403e-02
2.957000000000000000e+03,1.129065120352662177e+01,2.307992255368652934e+01,-5.899882467349999715e-02,-3.910047626205982674e+00,-4.897412878634593625e+00,6.142500537826600659e-01,2.366588677289183651e-01,-4.265871577378856083e-02
3.007000000000000000e+03,1.109370335101182548e+01,2.282913362381430034e+01,-2.754162436653900120e-02,-3.938957050295997853e+00,-5.015778597444545461e+00,6.291440061392199468e-01,1.846500945210751143e-01,-2.620556304506799217e-02
3.057000000000000000e+03,1.089608072870004207e+01,2.257245599943128056e+01,5.228500146365604173e-03,-3.952452446235601879e+00,-5.133552487660447916e+00,6.554024902580920520e-01,1.287322913271860270e-01,-9.775140440370590558e-03
